Timestamp,EventType,Severity,Location,TargetSector,ThreatActor,ImpactScore,Date,Hour,DayOfWeek,Month,Quarter,Year,CumulativeImpact,Latitude,Longitude
2024-07-16 22:00:00,Data Breach,High,Australia,Technology,Hacktivist,94,2024-07-16,22,Tuesday,2024-07,2024Q3,2024,240595,-28.498330588333594,129.6184703439188
2024-07-16 23:00:00,Physical Intrusion,Low,Australia,Technology,Insider,13,2024-07-16,23,Tuesday,2024-07,2024Q3,2024,240608,-25.6849185640339,138.63293075942184
2024-07-17 00:00:00,Physical Intrusion,Low,North America,Energy,Organized Crime,22,2024-07-17,0,Wednesday,2024-07,2024Q3,2024,240630,31.416216568898264,-104.8716464154125
2024-07-17 01:00:00,Cyber Attack,Medium,Australia,Finance,Unknown,75,2024-07-17,1,Wednesday,2024-07,2024Q3,2024,240705,-29.26609654529122,133.36958964385155
2024-07-17 02:00:00,Insider Threat,Medium,South America,Energy,Unknown,5,2024-07-17,2,Wednesday,2024-07,2024Q3,2024,240710,-21.904327872361865,-63.91958201231522
2024-07-17 03:00:00,Cyber Attack,High,Australia,Energy,Hacktivist,22,2024-07-17,3,Wednesday,2024-07,2024Q3,2024,240732,-22.48997274532326,138.01557907180583
2024-07-17 04:00:00,Data Breach,Medium,South America,Manufacturing,Nation State,79,2024-07-17,4,Wednesday,2024-07,2024Q3,2024,240811,-19.571865798615406,-57.51231877438812
2024-07-17 05:00:00,Social Engineering,Medium,South America,Technology,Hacktivist,53,2024-07-17,5,Wednesday,2024-07,2024Q3,2024,240864,-21.536374732605864,-65.66757084948219
2024-07-17 06:00:00,Social Engineering,High,Australia,Finance,Organized Crime,39,2024-07-17,6,Wednesday,2024-07,2024Q3,2024,240903,-27.587405709657656,132.00931303965703
2024-07-17 07:00:00,Physical Intrusion,Low,North America,Healthcare,Hacktivist,37,2024-07-17,7,Wednesday,2024-07,2024Q3,2024,240940,43.76357172911452,-102.91695761729346
2024-07-17 08:00:00,Social Engineering,Low,South America,Finance,Nation State,31,2024-07-17,8,Wednesday,2024-07,2024Q3,2024,240971,-15.114926816116204,-56.769398525981124
2024-07-17 09:00:00,Social Engineering,Medium,North America,Energy,Organized Crime,62,2024-07-17,9,Wednesday,2024-07,2024Q3,2024,241033,45.51076553136171,-103.57315164677159
2024-07-17 10:00:00,Social Engineering,Low,North America,Government,Organized Crime,93,2024-07-17,10,Wednesday,2024-07,2024Q3,2024,241126,44.74431156486435,-100.62528399422902
2024-07-17 11:00:00,Data Breach,Critical,Australia,Finance,Nation State,81,2024-07-17,11,Wednesday,2024-07,2024Q3,2024,241207,-28.749440273015054,133.82654541417998
2024-07-17 12:00:00,Social Engineering,High,Asia,Technology,Insider,6,2024-07-17,12,Wednesday,2024-07,2024Q3,2024,241213,35.673199525623765,103.35740255500038
2024-07-17 13:00:00,Social Engineering,Low,Asia,Government,Hacktivist,81,2024-07-17,13,Wednesday,2024-07,2024Q3,2024,241294,40.48869309558192,113.6032445717718
2024-07-17 14:00:00,Social Engineering,Low,South America,Healthcare,Organized Crime,34,2024-07-17,14,Wednesday,2024-07,2024Q3,2024,241328,-17.41397303442354,-63.387433867801036
2024-07-17 15:00:00,Cyber Attack,Low,Europe,Healthcare,Hacktivist,87,2024-07-17,15,Wednesday,2024-07,2024Q3,2024,241415,51.20078125473176,8.860566392431284
2024-07-17 16:00:00,Data Breach,Low,Asia,Government,Nation State,52,2024-07-17,16,Wednesday,2024-07,2024Q3,2024,241467,30.490741887787372,106.81473952978672
2024-07-17 17:00:00,Physical Intrusion,Low,Australia,Healthcare,Unknown,30,2024-07-17,17,Wednesday,2024-07,2024Q3,2024,241497,-26.127516368909006,132.87502868652805
2024-07-17 18:00:00,Cyber Attack,Medium,Australia,Government,Nation State,13,2024-07-17,18,Wednesday,2024-07,2024Q3,2024,241510,-26.29032433242859,132.05947712295412
2024-07-17 19:00:00,Insider Threat,High,Asia,Energy,Hacktivist,58,2024-07-17,19,Wednesday,2024-07,2024Q3,2024,241568,38.13600334300067,106.6963222486368
2024-07-17 20:00:00,Data Breach,High,Europe,Government,Organized Crime,94,2024-07-17,20,Wednesday,2024-07,2024Q3,2024,241662,48.082607836915386,13.915299313221537
2024-07-17 21:00:00,Data Breach,Low,Africa,Energy,Hacktivist,53,2024-07-17,21,Wednesday,2024-07,2024Q3,2024,241715,1.0774474829445475,26.513051052001273
2024-07-17 22:00:00,Insider Threat,Low,South America,Technology,Unknown,20,2024-07-17,22,Wednesday,2024-07,2024Q3,2024,241735,-13.094275079187856,-60.989615675236905
2024-07-17 23:00:00,Insider Threat,Medium,Africa,Technology,Organized Crime,6,2024-07-17,23,Wednesday,2024-07,2024Q3,2024,241741,-3.945337335945822,16.148422725598948
2024-07-18 00:00:00,Insider Threat,High,Africa,Healthcare,Unknown,55,2024-07-18,0,Thursday,2024-07,2024Q3,2024,241796,-2.012426174295368,16.1122595395593
2024-07-18 01:00:00,Physical Intrusion,High,North America,Manufacturing,Insider,31,2024-07-18,1,Thursday,2024-07,2024Q3,2024,241827,42.31528366211413,-92.9861907173067
2024-07-18 02:00:00,Social Engineering,Critical,North America,Manufacturing,Nation State,59,2024-07-18,2,Thursday,2024-07,2024Q3,2024,241886,49.19237970064287,-98.37459689801143
2024-07-18 03:00:00,Data Breach,Medium,South America,Government,Insider,19,2024-07-18,3,Thursday,2024-07,2024Q3,2024,241905,-21.286163812904753,-64.09648531207087
2024-07-18 04:00:00,Social Engineering,Medium,Europe,Energy,Hacktivist,70,2024-07-18,4,Thursday,2024-07,2024Q3,2024,241975,52.62667259328807,6.603166737704894
2024-07-18 05:00:00,Social Engineering,Low,North America,Technology,Insider,98,2024-07-18,5,Thursday,2024-07,2024Q3,2024,242073,46.07052665489548,-105.55381191490793
2024-07-18 06:00:00,Insider Threat,Medium,Asia,Technology,Nation State,28,2024-07-18,6,Thursday,2024-07,2024Q3,2024,242101,35.47793732958938,104.604862006284
2024-07-18 07:00:00,Physical Intrusion,Low,South America,Technology,Organized Crime,13,2024-07-18,7,Thursday,2024-07,2024Q3,2024,242114,-19.515742367571278,-57.58825312140539
2024-07-18 08:00:00,Cyber Attack,Medium,Australia,Healthcare,Unknown,52,2024-07-18,8,Thursday,2024-07,2024Q3,2024,242166,-25.262146934957638,142.7285927897499
2024-07-18 09:00:00,Physical Intrusion,Medium,Africa,Technology,Organized Crime,74,2024-07-18,9,Thursday,2024-07,2024Q3,2024,242240,-4.836128673508197,25.42314892686764
2024-07-18 10:00:00,Social Engineering,Low,South America,Manufacturing,Insider,61,2024-07-18,10,Thursday,2024-07,2024Q3,2024,242301,-17.514043605423034,-59.81729914318137
2024-07-18 11:00:00,Physical Intrusion,Low,Australia,Finance,Hacktivist,41,2024-07-18,11,Thursday,2024-07,2024Q3,2024,242342,-23.07313015359263,131.53969308568384
2024-07-18 12:00:00,Insider Threat,Low,Australia,Healthcare,Insider,45,2024-07-18,12,Thursday,2024-07,2024Q3,2024,242387,-25.30257266032839,137.29445674000945
2024-07-18 13:00:00,Cyber Attack,Low,North America,Government,Nation State,7,2024-07-18,13,Thursday,2024-07,2024Q3,2024,242394,40.98004636602443,-108.84940501064614
2024-07-18 14:00:00,Insider Threat,Low,Australia,Finance,Nation State,82,2024-07-18,14,Thursday,2024-07,2024Q3,2024,242476,-30.846282713013647,131.06035220112437
2024-07-18 15:00:00,Cyber Attack,Low,Europe,Healthcare,Hacktivist,86,2024-07-18,15,Thursday,2024-07,2024Q3,2024,242562,46.94523027551733,13.175899302347382
2024-07-18 16:00:00,Social Engineering,Low,Australia,Healthcare,Organized Crime,14,2024-07-18,16,Thursday,2024-07,2024Q3,2024,242576,-21.934868168092652,139.37982196041577
2024-07-18 17:00:00,Cyber Attack,Low,Australia,Energy,Nation State,36,2024-07-18,17,Thursday,2024-07,2024Q3,2024,242612,-33.37432181775723,141.5423933187922
2024-07-18 18:00:00,Cyber Attack,Critical,Africa,Finance,Nation State,8,2024-07-18,18,Thursday,2024-07,2024Q3,2024,242620,-6.631633825970904,19.434194377259345
2024-07-18 19:00:00,Cyber Attack,Low,Europe,Finance,Hacktivist,12,2024-07-18,19,Thursday,2024-07,2024Q3,2024,242632,48.47207063139598,16.481609185377703
2024-07-18 20:00:00,Physical Intrusion,Low,South America,Manufacturing,Organized Crime,40,2024-07-18,20,Thursday,2024-07,2024Q3,2024,242672,-17.587285975402047,-61.92029571908318
2024-07-18 21:00:00,Physical Intrusion,Medium,Europe,Finance,Insider,97,2024-07-18,21,Thursday,2024-07,2024Q3,2024,242769,53.84714052260136,7.6846351007405325
2024-07-18 22:00:00,Social Engineering,High,Europe,Technology,Unknown,88,2024-07-18,22,Thursday,2024-07,2024Q3,2024,242857,38.0261400346312,11.536975169925068
2024-07-18 23:00:00,Cyber Attack,Medium,South America,Manufacturing,Hacktivist,62,2024-07-18,23,Thursday,2024-07,2024Q3,2024,242919,-15.412433056141548,-54.2874374300598
2024-07-19 00:00:00,Data Breach,Low,Africa,Technology,Organized Crime,14,2024-07-19,0,Friday,2024-07,2024Q3,2024,242933,6.854779672429395,24.6953017345716
2024-07-19 01:00:00,Social Engineering,Medium,Australia,Manufacturing,Unknown,49,2024-07-19,1,Friday,2024-07,2024Q3,2024,242982,-23.3649382085865,140.16723448923346
2024-07-19 02:00:00,Cyber Attack,High,Europe,Government,Hacktivist,51,2024-07-19,2,Friday,2024-07,2024Q3,2024,243033,42.33157083296082,12.633616713314753
2024-07-19 03:00:00,Cyber Attack,High,Europe,Manufacturing,Insider,62,2024-07-19,3,Friday,2024-07,2024Q3,2024,243095,62.1378514998191,14.795349052110577
2024-07-19 04:00:00,Physical Intrusion,Medium,South America,Government,Insider,5,2024-07-19,4,Friday,2024-07,2024Q3,2024,243100,-17.734293513940276,-59.85969091698227
2024-07-19 05:00:00,Social Engineering,High,Asia,Manufacturing,Organized Crime,83,2024-07-19,5,Friday,2024-07,2024Q3,2024,243183,22.829089798900988,106.5787229499428
2024-07-19 06:00:00,Cyber Attack,High,Europe,Government,Organized Crime,67,2024-07-19,6,Friday,2024-07,2024Q3,2024,243250,54.06024223127261,23.935694821035895
2024-07-19 07:00:00,Cyber Attack,Medium,North America,Technology,Insider,1,2024-07-19,7,Friday,2024-07,2024Q3,2024,243251,35.958908540546176,-95.6065316355491
2024-07-19 08:00:00,Social Engineering,Medium,Australia,Manufacturing,Insider,97,2024-07-19,8,Friday,2024-07,2024Q3,2024,243348,-15.644420874422948,135.10008403008243
2024-07-19 09:00:00,Data Breach,Medium,Australia,Energy,Hacktivist,49,2024-07-19,9,Friday,2024-07,2024Q3,2024,243397,-21.39174701138895,139.0160923456264
2024-07-19 10:00:00,Social Engineering,High,Africa,Manufacturing,Organized Crime,17,2024-07-19,10,Friday,2024-07,2024Q3,2024,243414,10.655446646054916,14.722290593361105
2024-07-19 11:00:00,Social Engineering,Low,Europe,Government,Unknown,73,2024-07-19,11,Friday,2024-07,2024Q3,2024,243487,44.73311566891537,8.392357805321087
2024-07-19 12:00:00,Data Breach,Critical,South America,Healthcare,Insider,95,2024-07-19,12,Friday,2024-07,2024Q3,2024,243582,-8.610056115225378,-61.01460601342386
2024-07-19 13:00:00,Social Engineering,Low,North America,Technology,Unknown,35,2024-07-19,13,Friday,2024-07,2024Q3,2024,243617,35.933826405554484,-103.5858452342676
2024-07-19 14:00:00,Cyber Attack,Medium,South America,Energy,Organized Crime,67,2024-07-19,14,Friday,2024-07,2024Q3,2024,243684,-13.282182461875186,-51.14993494560954
2024-07-19 15:00:00,Social Engineering,High,Europe,Healthcare,Organized Crime,13,2024-07-19,15,Friday,2024-07,2024Q3,2024,243697,50.86201783034692,12.370740465719027
2024-07-19 16:00:00,Data Breach,Low,North America,Healthcare,Nation State,37,2024-07-19,16,Friday,2024-07,2024Q3,2024,243734,46.93624160065535,-97.07476769755125
2024-07-19 17:00:00,Insider Threat,Medium,Africa,Technology,Insider,38,2024-07-19,17,Friday,2024-07,2024Q3,2024,243772,4.049430312746271,19.47924840152314
2024-07-19 18:00:00,Social Engineering,Low,Africa,Manufacturing,Organized Crime,78,2024-07-19,18,Friday,2024-07,2024Q3,2024,243850,-2.324369745868928,14.23587958145006
2024-07-19 19:00:00,Physical Intrusion,Low,Africa,Finance,Organized Crime,6,2024-07-19,19,Friday,2024-07,2024Q3,2024,243856,5.44326088877913,19.684830818803345
2024-07-19 20:00:00,Cyber Attack,Low,Asia,Energy,Insider,93,2024-07-19,20,Friday,2024-07,2024Q3,2024,243949,34.54013077541507,102.88713551856443
2024-07-19 21:00:00,Cyber Attack,Low,South America,Manufacturing,Nation State,63,2024-07-19,21,Friday,2024-07,2024Q3,2024,244012,-11.53220370934936,-65.07995462623339
2024-07-19 22:00:00,Physical Intrusion,Low,Europe,Technology,Nation State,49,2024-07-19,22,Friday,2024-07,2024Q3,2024,244061,51.478284717368744,13.797315247275336
2024-07-19 23:00:00,Physical Intrusion,Critical,North America,Finance,Nation State,9,2024-07-19,23,Friday,2024-07,2024Q3,2024,244070,38.93437210839536,-101.33107332007319
2024-07-20 00:00:00,Social Engineering,Critical,Australia,Technology,Nation State,36,2024-07-20,0,Saturday,2024-07,2024Q3,2024,244106,-31.618058244296854,126.09872137324525
2024-07-20 01:00:00,Physical Intrusion,Low,Australia,Technology,Hacktivist,23,2024-07-20,1,Saturday,2024-07,2024Q3,2024,244129,-23.983185982774497,135.00382365890832
2024-07-20 02:00:00,Insider Threat,High,South America,Healthcare,Insider,79,2024-07-20,2,Saturday,2024-07,2024Q3,2024,244208,-18.375083700496397,-59.90353924548847
2024-07-20 03:00:00,Data Breach,Low,Europe,Manufacturing,Insider,57,2024-07-20,3,Saturday,2024-07,2024Q3,2024,244265,43.84938837958216,13.769978916945924
2024-07-20 04:00:00,Physical Intrusion,Low,Asia,Technology,Insider,50,2024-07-20,4,Saturday,2024-07,2024Q3,2024,244315,39.152315137526145,105.60072511293285
2024-07-20 05:00:00,Physical Intrusion,Low,Europe,Manufacturing,Nation State,59,2024-07-20,5,Saturday,2024-07,2024Q3,2024,244374,46.84567774796695,6.9359793198357576
2024-07-20 06:00:00,Insider Threat,Critical,South America,Finance,Nation State,7,2024-07-20,6,Saturday,2024-07,2024Q3,2024,244381,-24.026217713541996,-57.51048072429782
2024-07-20 07:00:00,Cyber Attack,Critical,Europe,Healthcare,Organized Crime,47,2024-07-20,7,Saturday,2024-07,2024Q3,2024,244428,50.01119097592268,6.755875224973352
2024-07-20 08:00:00,Cyber Attack,Low,Australia,Finance,Hacktivist,89,2024-07-20,8,Saturday,2024-07,2024Q3,2024,244517,-25.760078940287734,138.52661752149896
2024-07-20 09:00:00,Social Engineering,Low,Australia,Finance,Insider,87,2024-07-20,9,Saturday,2024-07,2024Q3,2024,244604,-25.30873929677195,140.77876217591123
2024-07-20 10:00:00,Insider Threat,Low,North America,Healthcare,Hacktivist,75,2024-07-20,10,Saturday,2024-07,2024Q3,2024,244679,39.685490634774666,-112.39935326054845
2024-07-20 11:00:00,Data Breach,Medium,Asia,Manufacturing,Insider,56,2024-07-20,11,Saturday,2024-07,2024Q3,2024,244735,29.96996101479369,101.25360981289762
2024-07-20 12:00:00,Data Breach,Medium,Australia,Finance,Nation State,8,2024-07-20,12,Saturday,2024-07,2024Q3,2024,244743,-26.996566852650428,137.32375228321845
2024-07-20 13:00:00,Insider Threat,Low,North America,Government,Nation State,36,2024-07-20,13,Saturday,2024-07,2024Q3,2024,244779,45.19630642983683,-99.53827448829271
2024-07-20 14:00:00,Data Breach,High,Asia,Manufacturing,Insider,42,2024-07-20,14,Saturday,2024-07,2024Q3,2024,244821,39.2748488420028,111.48554535754216
2024-07-20 15:00:00,Cyber Attack,Low,Australia,Technology,Unknown,39,2024-07-20,15,Saturday,2024-07,2024Q3,2024,244860,-26.767561885532835,141.2545876814692
2024-07-20 16:00:00,Data Breach,Critical,Asia,Healthcare,Nation State,65,2024-07-20,16,Saturday,2024-07,2024Q3,2024,244925,37.92585668072269,109.63070012287417
2024-07-20 17:00:00,Data Breach,Medium,Europe,Healthcare,Organized Crime,44,2024-07-20,17,Saturday,2024-07,2024Q3,2024,244969,50.46519556188684,1.5667418126758506
2024-07-20 18:00:00,Insider Threat,Medium,North America,Manufacturing,Nation State,77,2024-07-20,18,Saturday,2024-07,2024Q3,2024,245046,38.3513054261164,-100.81524702820704
2024-07-20 19:00:00,Insider Threat,High,Asia,Government,Organized Crime,80,2024-07-20,19,Saturday,2024-07,2024Q3,2024,245126,41.233278706399624,108.20254361845305
2024-07-20 20:00:00,Data Breach,High,Asia,Government,Hacktivist,46,2024-07-20,20,Saturday,2024-07,2024Q3,2024,245172,30.52572819991386,104.86780857777825
2024-07-20 21:00:00,Physical Intrusion,Low,Europe,Government,Nation State,13,2024-07-20,21,Saturday,2024-07,2024Q3,2024,245185,51.53264988320801,9.36895060614805
2024-07-20 22:00:00,Insider Threat,Low,Australia,Government,Nation State,37,2024-07-20,22,Saturday,2024-07,2024Q3,2024,245222,-33.317061654466755,141.1879108418102
2024-07-20 23:00:00,Social Engineering,Critical,Australia,Energy,Hacktivist,14,2024-07-20,23,Saturday,2024-07,2024Q3,2024,245236,-23.197461247697536,136.79158748621106
2024-07-21 00:00:00,Social Engineering,Low,South America,Healthcare,Organized Crime,13,2024-07-21,0,Sunday,2024-07,2024Q3,2024,245249,-18.300213590742654,-61.26188645633325
2024-07-21 01:00:00,Cyber Attack,Low,South America,Finance,Unknown,12,2024-07-21,1,Sunday,2024-07,2024Q3,2024,245261,-16.908563140569875,-65.92761589997887
2024-07-21 02:00:00,Data Breach,Medium,Australia,Healthcare,Organized Crime,55,2024-07-21,2,Sunday,2024-07,2024Q3,2024,245316,-26.45576990751909,143.60213848190816
2024-07-21 03:00:00,Physical Intrusion,High,Africa,Healthcare,Insider,28,2024-07-21,3,Sunday,2024-07,2024Q3,2024,245344,-11.092582861617185,21.51231850130546
2024-07-21 04:00:00,Cyber Attack,High,Africa,Healthcare,Insider,22,2024-07-21,4,Sunday,2024-07,2024Q3,2024,245366,-8.070481084570977,17.66726644198463
2024-07-21 05:00:00,Data Breach,Critical,Asia,Government,Insider,84,2024-07-21,5,Sunday,2024-07,2024Q3,2024,245450,39.15059634332544,109.65664178579499
2024-07-21 06:00:00,Insider Threat,Medium,Australia,Government,Hacktivist,19,2024-07-21,6,Sunday,2024-07,2024Q3,2024,245469,-24.477033719672168,126.98262764813592
2024-07-21 07:00:00,Social Engineering,Low,South America,Energy,Organized Crime,75,2024-07-21,7,Sunday,2024-07,2024Q3,2024,245544,-7.708194083599194,-51.23957540804827
2024-07-21 08:00:00,Physical Intrusion,Medium,Asia,Manufacturing,Nation State,30,2024-07-21,8,Sunday,2024-07,2024Q3,2024,245574,28.160425557646033,108.0551403182723
2024-07-21 09:00:00,Social Engineering,High,North America,Healthcare,Insider,54,2024-07-21,9,Sunday,2024-07,2024Q3,2024,245628,44.25598591854547,-89.02837569811324
2024-07-21 10:00:00,Insider Threat,Low,South America,Technology,Organized Crime,90,2024-07-21,10,Sunday,2024-07,2024Q3,2024,245718,-12.696551516479268,-56.83490727376926
2024-07-21 11:00:00,Data Breach,Low,South America,Manufacturing,Nation State,15,2024-07-21,11,Sunday,2024-07,2024Q3,2024,245733,-9.177437028809639,-58.8065271253665
2024-07-21 12:00:00,Insider Threat,Low,South America,Energy,Organized Crime,30,2024-07-21,12,Sunday,2024-07,2024Q3,2024,245763,-15.53791166803398,-63.021671001758406
2024-07-21 13:00:00,Insider Threat,Medium,Africa,Government,Hacktivist,29,2024-07-21,13,Sunday,2024-07,2024Q3,2024,245792,0.5731878407718106,17.80874662860295
2024-07-21 14:00:00,Social Engineering,High,Europe,Healthcare,Insider,32,2024-07-21,14,Sunday,2024-07,2024Q3,2024,245824,45.612536865292,3.7964291273910096
2024-07-21 15:00:00,Physical Intrusion,Medium,Europe,Government,Unknown,30,2024-07-21,15,Sunday,2024-07,2024Q3,2024,245854,48.647009266573036,19.8869328541141
2024-07-21 16:00:00,Insider Threat,Critical,Africa,Manufacturing,Insider,16,2024-07-21,16,Sunday,2024-07,2024Q3,2024,245870,-2.4567707770853424,20.66315205539535
2024-07-21 17:00:00,Social Engineering,Low,Australia,Finance,Insider,36,2024-07-21,17,Sunday,2024-07,2024Q3,2024,245906,-31.627478904457966,139.3513728973334
2024-07-21 18:00:00,Physical Intrusion,Critical,Australia,Government,Hacktivist,82,2024-07-21,18,Sunday,2024-07,2024Q3,2024,245988,-24.319178596434856,140.14775524394457
